,location_id,ra,dec,vlos,evlos,j,ej,h,eh,k,ek,teff,teff_err,logg,logg_err,m_h,m_h_err,alpha_m,alpha_m_err,[C/M],[C/M]_err,[N/M],[N/M]_err,ra_gaia,dec_gaia,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,meandist,diststd,mass,mass_error,iso_mu_log10age,iso_sig_log10age,iso_mu_mh,iso_sig_mh,iso_mu_log10mass,iso_sig_log10mass,iso_mu_dm,iso_sig_dm,isonomass_mu_log10age,isonomass_sig_log10age,isonomass_mu_mh,isonomass_sig_mh,isonomass_mu_log10mass,isonomass_sig_log10mass,isonomass_mu_dm,isonomass_sig_dm,ann_mu_log10age,ann_sig_log10age,ann_mu_mh,ann_sig_mh,ann_mu_log10mass,ann_sig_log10mass,ann_mu_dm,ann_sig_dm
890,    4.39900e+03,    2.94797e+02,    4.86415e+01,   -6.13601e+00,    8.63664e-03,    9.92800e+00,    2.20000e-02,    9.36500e+00,    1.60000e-02,    9.28600e+00,    1.40000e-02,    4.83931e+03,    7.69889e+01,    2.43086e+00,    4.38462e-02,   -1.56816e-01,    3.45161e-02,    3.41098e-02,    1.37924e-02,   -1.21370e-01,    3.69314e-02,    3.34920e-01,    5.39920e-02,    2.94797e+02,    4.86415e+01,    1.46000e-01,    2.96000e-01,    7.10000e-01,    4.20000e-01,    8.70000e-01,    1.89800e+00,   -2.00300e+00,    6.65000e-01,    1.57055e+00,    1.86498e-01,    1.11000e+00,    9.00000e-02,    5.92460e-01,    1.85801e-01,   -1.89087e-01,    3.28915e-02,    1.03663e-01,    6.59108e-02,    1.08034e+01,    8.68435e-02,   -3.38577e-02,    3.56964e-01,   -1.54796e-01,    3.37219e-02,    3.46624e-01,    1.38613e-01,    1.14580e+01,    4.48909e-01,    5.55830e-01,    1.76980e-01,   -1.58176e-01,    3.66531e-02,    1.21593e-01,    6.45897e-02,    1.08579e+01,    1.32526e-01
891,    4.26300e+03,    2.94829e+02,    3.88388e+01,   -1.97365e+01,    2.06727e-03,    8.65400e+00,    2.40000e-02,    8.08000e+00,    1.60000e-02,    7.97200e+00,    1.80000e-02,    4.74494e+03,    7.21247e+01,    2.42343e+00,    3.77062e-02,    1.28498e-01,    2.81032e-02,    7.62637e-03,    1.10018e-02,   -5.94860e-02,    2.82922e-02,    3.44220e-01,    4.23673e-02,    2.94829e+02,    3.88387e+01,    1.21000e-01,    2.28000e-01,    9.20000e-01,    2.80000e-01,   -5.90400e+00,    1.36400e+00,   -2.14060e+01,    9.00000e-01,    8.75821e-01,    1.41810e-01,    1.30000e+00,    1.40000e-01,    5.86206e-01,    1.29803e-01,    9.59162e-02,    2.18328e-02,    1.35143e-01,    4.56662e-02,    9.40418e+00,    7.24286e-02,   -2.66035e-01,    1.37290e-01,    1.19177e-01,    2.87504e-02,    4.54944e-01,    5.00804e-02,    1.03601e+01,    1.72482e-01,    6.68722e-01,    1.83922e-01,    1.15337e-01,    2.55709e-02,    1.07964e-01,    6.69489e-02,    9.54331e+00,    1.26402e-01
892,    4.39900e+03,    2.94833e+02,    4.99504e+01,   -4.08281e+01,    3.56776e-03,    8.92900e+00,    2.00000e-02,    8.37100e+00,    1.80000e-02,    8.19900e+00,    1.60000e-02,    4.62094e+03,    6.69145e+01,    2.59277e+00,    5.08186e-02,    1.33610e-01,    2.61307e-02,    8.31970e-03,    1.09589e-02,   -5.18680e-02,    2.51478e-02,    3.82040e-01,    3.82133e-02,    2.94833e+02,    4.99504e+01,    1.94000e-01,    2.55000e-01,    9.80000e-01,    3.50000e-01,    9.48400e+00,    1.72700e+00,    1.09880e+01,    8.85000e-01,    8.33449e-01,    9.70731e-02,    1.39000e+00,    1.40000e-01,    5.46041e-01,    6.36843e-02,    1.35585e-01,    2.98329e-02,    1.52344e-01,    2.16433e-02,    9.75346e+00,    1.66672e-01,    5.68513e-01,    1.14444e-01,    1.34496e-01,    3.16030e-02,    1.45268e-01,    3.85424e-02,    9.72203e+00,    2.21017e-01,    5.01296e-01,    1.24034e-01,    1.36980e-01,    2.42820e-02,    1.71754e-01,    4.54274e-02,    9.71777e+00,    1.51643e-01
893,    4.40300e+03,    2.94837e+02,    4.68817e+01,    3.68549e+00,    5.48584e-03,    8.94700e+00,    2.30000e-02,    8.42600e+00,    2.00000e-02,    8.32800e+00,    1.20000e-02,    4.81678e+03,    7.62466e+01,    2.34256e+00,    4.54957e-02,   -2.83051e-01,    3.64619e-02,    7.19917e-02,    1.52443e-02,   -1.07040e-01,    3.91696e-02,    3.45990e-01,    5.70807e-02,    2.94837e+02,    4.68817e+01,    1.66000e-01,    4.38000e-01,    5.10000e-01,    5.00000e-01,   -3.76000e+00,    3.10100e+00,   -1.45300e+00,    1.27300e+00,    1.58889e+00,    3.83075e-01,    1.11000e+00,    1.80000e-01,    9.99338e-01,    1.06429e-01,   -2.56811e-01,    2.60900e-02,   -4.78855e-02,    3.87221e-02,    9.89454e+00,    1.26425e-01,    9.81254e-01,    1.44541e-01,   -2.56805e-01,    2.63268e-02,   -4.13455e-02,    5.26998e-02,    9.90691e+00,    1.48394e-01,    6.01512e-01,    1.88462e-01,   -2.88352e-01,    4.59065e-02,    9.42787e-02,    6.92609e-02,    1.00817e+01,    1.90183e-01
894,    4.39900e+03,    2.94875e+02,    5.06534e+01,   -1.18525e+02,    8.17686e-03,    8.60100e+00,    1.90000e-02,    8.10700e+00,    2.00000e-02,    8.00900e+00,    1.60000e-02,    4.88959e+03,    8.01276e+01,    2.69654e+00,    6.49660e-02,   -4.60351e-01,    4.17836e-02,    1.51826e-01,    1.75432e-02,   -1.16510e-03,    4.68718e-02,    1.72170e-01,    6.71755e-02,    2.94875e+02,    5.06536e+01,    1.32000e-01,    2.05000e-01,    1.02000e+00,    2.40000e-01,    5.35900e+00,    9.13000e-01,    2.91840e+01,    6.30000e-01,    7.15010e-01,    9.97866e-02,    1.02000e+00,    8.00000e-02,    7.25874e-01,    1.08315e-01,   -4.74186e-01,    2.86506e-02,    3.66811e-02,    4.39646e-02,    8.92741e+00,    1.25375e-01,    4.35174e-01,    6.16387e-02,   -4.09519e-01,    3.34529e-02,    1.43338e-01,    2.35682e-02,    9.43677e+00,    1.65575e-01,    5.80431e-01,    1.23421e-01,   -4.49284e-01,    4.25393e-02,    8.62342e-02,    4.51782e-02,    9.14512e+00,    2.33168e-01
895,    4.58800e+03,    2.94889e+02,    4.06330e+01,   -2.76352e+01,    7.82003e-03,    9.77400e+00,    2.80000e-02,    9.26300e+00,    2.40000e-02,    9.13000e+00,    3.10000e-02,    4.95678e+03,    8.32642e+01,    2.63175e+00,    4.13711e-02,    1.72431e-01,    3.08375e-02,   -2.08136e-03,    1.07568e-02,   -2.44130e-01,    3.40407e-02,    5.37400e-01,    4.95260e-02,    2.94889e+02,    4.06330e+01,    2.17000e-01,    5.92000e-01,    1.20000e+00,    9.40000e-01,   -3.48100e+00,    5.59300e+00,   -3.18600e+00,    1.27700e+00,    1.53715e+00,    1.67280e-01,    2.58000e+00,    1.20000e-01,   -5.48686e-02,    4.80431e-02,    1.63923e-01,    3.05546e-02,    3.87239e-01,    1.60807e-02,    1.12057e+01,    1.08074e-01,    1.81792e-01,    1.36051e-01,    1.60935e-01,    3.08921e-02,    2.97209e-01,    5.58625e-02,    1.08825e+01,    1.35093e-01,    1.77379e-01,    2.05580e-01,    1.59175e-01,    2.87571e-02,    2.96463e-01,    7.74259e-02,    1.07724e+01,    2.40329e-01
896,    4.39900e+03,    2.94916e+02,    4.94020e+01,   -1.23601e+01,    4.46596e-03,    9.39400e+00,    2.00000e-02,    8.88700e+00,    1.80000e-02,    8.75700e+00,    1.60000e-02,    4.64225e+03,    7.06427e+01,    2.88486e+00,    5.03276e-02,    2.91460e-01,    2.40940e-02,    1.15441e-02,    1.00014e-02,   -3.15120e-02,    2.43024e-02,    2.91800e-01,    3.64834e-02,    2.94916e+02,    4.94020e+01,    2.65000e-01,    8.01000e-01,    1.38000e+00,    7.90000e-01,   -9.72200e+00,    1.61000e+00,   -1.66100e+00,    3.11600e+00,    1.02031e+00,    1.36759e-01,    1.32000e+00,    6.00000e-02,    6.69525e-01,    5.96638e-02,    2.82623e-01,    2.87475e-02,    1.21339e-01,    2.01238e-02,    9.26758e+00,    2.28036e-01,    6.87952e-01,    1.93398e-01,    2.96220e-01,    2.28428e-02,    1.13802e-01,    6.87012e-02,    9.42162e+00,    2.70172e-01,    6.47595e-01,    1.41500e-01,    2.48474e-01,    2.30619e-02,    1.31202e-01,    5.32304e-02,    9.27186e+00,    3.68446e-01
897,    4.40300e+03,    2.94919e+02,    4.65607e+01,   -1.46739e+01,    9.15830e-03,    1.03680e+01,    2.10000e-02,    9.84900e+00,    1.70000e-02,    9.72900e+00,    1.70000e-02,    4.92037e+03,    8.01640e+01,    2.57025e+00,    4.08126e-02,    1.35735e-01,    3.09118e-02,   -7.19636e-03,    1.09367e-02,   -1.39500e-01,    3.31222e-02,    3.83520e-01,    4.86165e-02,    2.94919e+02,    4.65608e+01,    1.93000e-01,    2.54000e-01,    6.20000e-01,    3.20000e-01,   -4.99000e-01,    1.19700e+00,   -1.71400e+00,    7.98000e-01,    2.07711e+00,    2.31272e-01,    2.40000e+00,    1.00000e-01,   -4.44028e-02,    4.61554e-02,    1.41462e-01,    2.64242e-02,    3.82503e-01,    1.55103e-02,    1.17625e+01,    1.01257e-01,    3.38603e-01,    1.19703e-01,    1.23963e-01,    3.03593e-02,    2.29930e-01,    4.71414e-02,    1.14083e+01,    1.14218e-01,    2.78173e-01,    1.71444e-01,    1.18169e-01,    2.89492e-02,    2.53999e-01,    6.47495e-02,    1.13354e+01,    1.64467e-01
898,    4.39900e+03,    2.94925e+02,    4.97976e+01,   -5.01697e+01,    5.03878e-03,    9.20700e+00,    2.10000e-02,    8.70500e+00,    2.40000e-02,    8.58000e+00,    1.60000e-02,    4.73934e+03,    7.24211e+01,    2.38610e+00,    4.14161e-02,   -1.29184e-01,    3.21426e-02,    9.19161e-02,    1.34951e-02,    1.58020e-02,    3.30910e-02,    1.91480e-01,    4.90044e-02,    2.94925e+02,    4.97976e+01,    9.40000e-02,    1.87000e-01,    9.00000e-01,    2.30000e-01,    9.03500e+00,    1.29300e+00,   -1.28600e+00,    6.16000e-01,    1.17379e+00,    2.29574e-01,    1.07000e+00,    1.60000e-01,    8.55352e-01,    2.32705e-01,   -1.43389e-01,    3.91282e-02,    1.47985e-02,    8.49694e-02,    1.02407e+01,    1.86604e-01,    7.46372e-01,    2.47437e-01,   -1.37727e-01,    3.34373e-02,    5.45432e-02,    9.04525e-02,    1.03160e+01,    1.93206e-01,    9.39844e-01,    1.64859e-01,   -1.37343e-01,    3.23017e-02,   -1.46207e-02,    5.98066e-02,    1.00944e+01,    1.07866e-01
899,    4.26300e+03,    2.94931e+02,    3.94925e+01,    8.78810e+00,    3.22612e-03,    9.22100e+00,    2.20000e-02,    8.59800e+00,    2.30000e-02,    8.48100e+00,    1.80000e-02,    4.54576e+03,    6.46428e+01,    2.20901e+00,    5.73341e-02,   -2.33376e-01,    3.04651e-02,    1.13945e-01,    1.46603e-02,    1.06390e-03,    2.95494e-02,    3.49910e-01,    4.45394e-02,    2.94931e+02,    3.94924e+01,    2.21000e-01,    5.45000e-01,    5.10000e-01,    8.20000e-01,   -3.92300e+00,    4.91500e+00,   -1.58230e+01,    1.27900e+00,    1.45321e+00,    2.27328e-01,    1.30000e+00,    1.50000e-01,    6.20987e-01,    1.26685e-01,   -2.35543e-01,    2.15558e-02,    9.57994e-02,    4.14590e-02,    1.06668e+01,    3.08592e-01,    6.61040e-01,    1.81715e-01,   -2.36309e-01,    2.16995e-02,    8.46453e-02,    5.75827e-02,    1.06189e+01,    3.38915e-01,    7.42310e-01,    1.95868e-01,   -2.44371e-01,    4.65454e-02,    4.77055e-02,    7.07192e-02,    1.04477e+01,    2.68873e-01
900,    5.02000e+03,    2.94950e+02,    3.86637e+01,   -1.22755e+01,    5.23717e-03,    9.04200e+00,    2.10000e-02,    8.49800e+00,    2.10000e-02,    8.39300e+00,    1.70000e-02,    4.83555e+03,    7.61808e+01,    2.49678e+00,    3.93501e-02,    1.27454e-01,    2.95956e-02,   -5.18009e-03,    1.10098e-02,   -2.16940e-01,    3.07838e-02,    4.18350e-01,    4.56140e-02,    2.94950e+02,    3.86637e+01,    1.24000e-01,    2.09000e-01,    6.30000e-01,    2.80000e-01,    2.69600e+00,    1.31700e+00,   -1.65800e+00,    8.30000e-01,    1.12376e+00,    1.77211e-01,    1.99000e+00,    1.10000e-01,    2.79893e-01,    7.78761e-02,    1.10521e-01,    2.93456e-02,    2.55034e-01,    3.35634e-02,    1.00492e+01,    1.88126e-01,   -1.74736e-01,    1.29837e-01,    1.21804e-01,    2.97368e-02,    4.23914e-01,    4.85821e-02,    1.06543e+01,    1.95140e-01,    3.51595e-01,    1.94730e-01,    1.14082e-01,    2.71350e-02,    2.24475e-01,    7.31080e-02,    1.01007e+01,    1.72687e-01
901,    4.46300e+03,    2.94976e+02,    4.40216e+01,   -3.88207e+01,    7.26357e-03,    9.91700e+00,    2.20000e-02,    9.40300e+00,    1.80000e-02,    9.29200e+00,    1.60000e-02,    4.80423e+03,    7.46543e+01,    2.98618e+00,    5.12579e-02,    1.75865e-01,    2.83370e-02,   -2.81197e-03,    1.05957e-02,   -9.85750e-02,    2.90126e-02,    4.25620e-01,    4.32413e-02,    2.94976e+02,    4.40215e+01,    1.65000e-01,    2.01000e-01,    1.49000e+00,    2.80000e-01,   -1.04680e+01,    1.11700e+00,   -1.23760e+01,    9.35000e-01,    8.30294e-01,    1.07009e-01,    1.46000e+00,    9.00000e-02,    6.69461e-01,    4.58027e-02,    1.38914e-01,    5.48758e-02,    1.11429e-01,    1.27191e-02,    9.46709e+00,    2.05569e-01,    9.49536e-01,    1.92161e-01,    1.95395e-01,    5.05706e-02,    1.53611e-02,    6.78131e-02,    9.40523e+00,    1.65135e-01,    6.04505e-01,    1.05225e-01,    1.68240e-01,    2.64984e-02,    1.37660e-01,    3.94624e-02,    9.67971e+00,    2.65206e-01
902,    4.39900e+03,    2.94985e+02,    4.97645e+01,    1.19525e+01,    4.40673e-03,    9.09100e+00,    2.10000e-02,    8.57000e+00,    2.10000e-02,    8.49400e+00,    1.60000e-02,    4.84956e+03,    7.69958e+01,    2.50883e+00,    4.07695e-02,    5.01341e-02,    3.10852e-02,   -1.74977e-02,    1.17055e-02,   -1.78720e-01,    3.27339e-02,    3.00570e-01,    4.82543e-02,    2.94985e+02,    4.97645e+01,    1.13000e-01,    3.20000e-01,    7.10000e-01,    3.00000e-01,   -1.02000e+00,    1.38000e+00,   -4.33800e+00,    2.54400e+00,    1.08374e+00,    8.44362e-02,    1.47000e+00,    1.30000e-01,    4.41876e-01,    6.57836e-02,    4.02274e-02,    3.00887e-02,    1.82520e-01,    2.54284e-02,    1.01273e+01,    3.18253e-02,    3.28644e-01,    2.34886e-01,    4.48277e-02,    3.01273e-02,    2.26279e-01,    9.05000e-02,    1.02365e+01,    2.65693e-01,    2.55366e-01,    1.91642e-01,    3.50429e-02,    2.96540e-02,    2.53706e-01,    7.30834e-02,    1.02203e+01,    1.82396e-01
903,    5.01000e+03,    2.95004e+02,    4.53280e+01,   -4.48337e+01,    5.60806e-03,    9.71100e+00,    2.10000e-02,    9.16100e+00,    1.80000e-02,    9.03800e+00,    1.40000e-02,    4.83871e+03,    7.64033e+01,    2.50215e+00,    3.99416e-02,    9.14579e-02,    3.02223e-02,    4.05755e-03,    1.13284e-02,   -8.74120e-02,    3.15780e-02,    3.13360e-01,    4.66971e-02,    2.95004e+02,    4.53281e+01,    2.07000e-01,    2.70000e-01,    7.30000e-01,    3.60000e-01,   -2.64800e+00,    1.24000e+00,    3.03700e+00,    7.44000e-01,    1.40882e+00,    9.75002e-02,    1.27000e+00,    1.10000e-01,    5.45915e-01,    3.58494e-02,    7.80729e-02,    2.29805e-02,    1.47472e-01,    1.33037e-02,    1.06711e+01,    3.04082e-02,    4.27159e-01,    1.86739e-01,    8.31710e-02,    2.70551e-02,    1.92950e-01,    7.12532e-02,    1.07203e+01,    1.94634e-01,    4.72009e-01,    1.65629e-01,    8.32372e-02,    2.79362e-02,    1.77375e-01,    6.15645e-02,    1.06537e+01,    1.19730e-01
904,    4.39900e+03,    2.95009e+02,    4.91295e+01,   -1.71546e+01,    4.23562e-03,    8.64200e+00,    2.30000e-02,    8.06500e+00,    1.70000e-02,    7.94100e+00,    1.60000e-02,    4.60765e+03,    6.69605e+01,    2.35378e+00,    5.63971e-02,   -1.64590e-01,    3.04087e-02,    4.51323e-02,    1.38813e-02,   -6.47250e-02,    2.99601e-02,    2.08690e-01,    4.49777e-02,    2.95009e+02,    4.91296e+01,    1.46000e-01,    1.89000e-01,    1.43000e+00,    2.60000e-01,   -1.04100e+00,    1.11000e+00,    6.63700e+00,    8.59000e-01,    8.33100e-01,    7.55164e-02,    1.20000e+00,    1.80000e-01,    6.59479e-01,    9.93548e-02,   -1.77188e-01,    2.21502e-02,    8.75172e-02,    3.15553e-02,    9.58756e+00,    1.63698e-01,    6.46155e-01,    1.21504e-01,   -1.77590e-01,    2.71913e-02,    9.21457e-02,    3.91854e-02,    9.60828e+00,    1.93227e-01,    7.56612e-01,    2.12583e-01,   -1.55494e-01,    3.12267e-02,    4.98331e-02,    7.67545e-02,    9.58742e+00,    1.66479e-01
905,    4.40300e+03,    2.95027e+02,    4.70967e+01,   -5.17212e+01,    1.05044e-02,    9.83900e+00,    2.00000e-02,    9.31300e+00,    1.70000e-02,    9.20200e+00,    1.40000e-02,    4.92822e+03,    8.16963e+01,    2.43587e+00,    4.89547e-02,   -3.39599e-01,    4.00255e-02,    4.64835e-02,    1.59411e-02,   -6.29110e-02,    4.49987e-02,    2.68150e-01,    6.45635e-02,    2.95027e+02,    4.70967e+01,    1.44000e-01,    2.21000e-01,    5.00000e-01,    2.60000e-01,    1.83500e+00,    9.93000e-01,    5.12300e+00,    7.44000e-01,    2.21243e+00,    4.62338e-01,    1.05000e+00,    1.20000e-01,    9.70697e-01,    1.47225e-01,   -2.98670e-01,    4.23920e-02,   -4.12267e-02,    5.15319e-02,    1.07154e+01,    6.73499e-02,    7.27974e-01,    2.92174e-01,   -3.14924e-01,    4.37984e-02,    4.53465e-02,    1.04495e-01,    1.08254e+01,    1.47713e-01,    5.96753e-01,    2.17942e-01,   -3.49729e-01,    5.17439e-02,    8.91358e-02,    7.93900e-02,    1.07016e+01,    2.02261e-01
906,    4.26300e+03,    2.95034e+02,    4.05149e+01,   -4.58583e+00,    4.14387e-03,    9.67400e+00,    2.00000e-02,    9.16500e+00,    2.00000e-02,    9.02800e+00,    1.70000e-02,    4.93800e+03,    8.12885e+01,    2.57731e+00,    4.29768e-02,    1.95106e-02,    3.32156e-02,   -2.46354e-02,    1.19919e-02,   -1.25670e-01,    3.62114e-02,    2.84700e-01,    5.27615e-02,    2.95034e+02,    4.05148e+01,    2.52000e-01,    6.03000e-01,    1.69000e+00,    9.20000e-01,   -1.12190e+01,    5.54500e+00,   -8.99700e+00,    1.33000e+00,    1.38647e+00,    1.47121e-01,    2.01000e+00,    1.60000e-01,    3.19349e-01,    6.04339e-02,    2.48107e-02,    3.41610e-02,    2.28170e-01,    2.44264e-02,    1.07172e+01,    3.52893e-02,    3.75130e-01,    7.21866e-02,    1.89964e-02,    3.51793e-02,    2.06010e-01,    2.85125e-02,    1.06987e+01,    7.45001e-02,    3.15728e-01,    2.08957e-01,    1.39195e-02,    3.26675e-02,    2.30220e-01,    7.80358e-02,    1.05511e+01,    2.35936e-01
907,    4.39900e+03,    2.95077e+02,    5.02823e+01,   -3.60168e+01,    3.63109e-03,    8.58500e+00,    2.40000e-02,    8.01500e+00,    2.10000e-02,    7.91100e+00,    1.70000e-02,    4.58553e+03,    6.56184e+01,    2.46676e+00,    5.17541e-02,    6.93502e-02,    2.65051e-02,    1.77931e-02,    1.15320e-02,   -5.30210e-02,    2.53384e-02,    3.82420e-01,    3.85484e-02,    2.95077e+02,    5.02823e+01,    1.23600e+00,    6.13000e-01,    8.60000e-01,    7.10000e-01,   -9.10700e+00,    2.12500e+00,   -1.57620e+01,    1.89100e+00,    8.14898e-01,    8.91855e-02,    1.35000e+00,    1.60000e-01,    5.39618e-01,    5.20515e-02,    8.03061e-02,    2.30913e-02,    1.50245e-01,    1.81103e-02,    9.59850e+00,    1.08243e-01,    5.80931e-01,    1.86323e-01,    7.79996e-02,    2.54877e-02,    1.36035e-01,    6.80914e-02,    9.60085e+00,    1.48695e-01,    5.13887e-01,    1.46103e-01,    7.22994e-02,    2.61956e-02,    1.60403e-01,    5.36694e-02,    9.49649e+00,    1.53739e-01
908,    4.39900e+03,    2.95092e+02,    4.97512e+01,   -1.13018e+01,    6.86121e-03,    9.90400e+00,    2.00000e-02,    9.38100e+00,    1.70000e-02,    9.26600e+00,    1.70000e-02,    4.68094e+03,    7.32073e+01,    2.46636e+00,    3.60541e-02,    2.61461e-01,    2.49636e-02,   -1.06172e-02,    1.03291e-02,   -1.04160e-01,    2.59551e-02,    4.57480e-01,    3.85731e-02,    2.95092e+02,    4.97512e+01,    1.71000e-01,    3.00000e-01,    8.10000e-01,    3.70000e-01,    2.52300e+00,    1.87500e+00,   -1.48800e+00,    1.22100e+00,    1.55569e+00,    1.42605e-01,    1.35000e+00,    2.10000e-01,    5.30719e-01,    5.65914e-02,    2.49871e-01,    1.88447e-02,    1.65529e-01,    2.16608e-02,    1.09426e+01,    3.60977e-02,    4.89327e-01,    1.39270e-01,    2.50557e-01,    1.90731e-02,    1.81692e-01,    5.31667e-02,    1.09641e+01,    1.37898e-01,    4.59325e-01,    1.59887e-01,    2.37747e-01,    2.17006e-02,    1.97752e-01,    5.91884e-02,    1.09381e+01,    1.26361e-01
909,    4.46300e+03,    2.95093e+02,    4.40226e+01,   -1.05236e+01,    5.82429e-03,    9.48600e+00,    2.40000e-02,    8.93600e+00,    1.80000e-02,    8.80600e+00,    1.50000e-02,    4.76564e+03,    7.33810e+01,    2.46243e+00,    4.05236e-02,   -3.83365e-02,    3.10784e-02,    1.25146e-01,    1.25571e-02,    2.49580e-02,    3.20214e-02,    4.14250e-01,    4.74734e-02,    2.95093e+02,    4.40225e+01,    1.70000e-01,    2.57000e-01,    5.80000e-01,    3.10000e-01,   -4.73200e+00,    1.30400e+00,   -1.05380e+01,    1.21400e+00,    1.46412e+00,    2.63639e-01,    1.58000e+00,    6.00000e-02,    4.49925e-01,    3.10304e-02,   -3.38805e-02,    2.49479e-02,    1.72843e-01,    1.15942e-02,    1.05133e+01,    4.69685e-02,    5.56134e-01,    1.55581e-01,   -3.25458e-02,    2.23580e-02,    1.33644e-01,    5.58574e-02,    1.04781e+01,    6.80316e-02,    5.21260e-01,    2.02703e-01,   -4.37523e-02,    3.74831e-02,    1.46088e-01,    7.47008e-02,    1.04276e+01,    1.59366e-01
910,    4.39900e+03,    2.95094e+02,    4.89003e+01,    4.47045e+00,    6.92810e-03,    9.71600e+00,    2.00000e-02,    9.13300e+00,    1.80000e-02,    9.04000e+00,    1.30000e-02,    4.60250e+03,    7.25642e+01,    2.37055e+00,    5.60609e-02,    9.49895e-02,    2.59144e-02,    6.20969e-04,    1.20864e-02,   -1.32090e-01,    2.76980e-02,    3.38690e-01,    4.07138e-02,    2.95094e+02,    4.89003e+01,    1.15000e-01,    2.19000e-01,    7.90000e-01,    2.80000e-01,   -3.33700e+00,    1.44400e+00,   -4.88400e+00,    6.41000e-01,    1.37122e+00,    1.49687e-01,    1.69000e+00,    1.90000e-01,    4.98465e-01,    9.97458e-02,    9.24597e-02,    2.48931e-02,    1.68371e-01,    4.14474e-02,    1.07173e+01,    1.38913e-01,    8.26035e-01,    2.81365e-01,    8.52024e-02,    2.16762e-02,    4.92918e-02,    1.02303e-01,    1.05682e+01,    1.44358e-01,    5.37797e-01,    2.01933e-01,    9.22605e-02,    2.46908e-02,    1.53819e-01,    7.41366e-02,    1.07744e+01,    1.69256e-01
911,    4.40300e+03,    2.95106e+02,    4.59632e+01,    1.19583e+01,    6.75128e-03,    9.34200e+00,    1.90000e-02,    8.84500e+00,    2.40000e-02,    8.71800e+00,    1.20000e-02,    4.91954e+03,    8.07699e+01,    2.56379e+00,    4.52508e-02,   -1.41077e-01,    3.58138e-02,    7.12489e-02,    1.36201e-02,   -1.45730e-01,    3.93816e-02,    3.33120e-01,    5.70819e-02,    2.95106e+02,    4.59632e+01,    1.27000e-01,    1.94000e-01,    8.90000e-01,    2.40000e-01,   -2.59600e+00,    9.26000e-01,   -7.31800e+00,    6.22000e-01,    1.21510e+00,    1.46346e-01,    1.23000e+00,    1.00000e-01,    4.88548e-01,    2.75736e-02,   -1.42578e-01,    2.99041e-02,    1.45976e-01,    1.05412e-02,    1.03291e+01,    1.06669e-01,    4.15523e-01,    7.15584e-02,   -1.35244e-01,    3.07817e-02,    1.74942e-01,    2.82596e-02,    1.03736e+01,    8.96734e-02,    3.42312e-01,    1.48822e-01,   -1.42719e-01,    3.54102e-02,    2.02508e-01,    5.59582e-02,    1.03586e+01,    1.57739e-01
912,    5.02000e+03,    2.95110e+02,    3.93328e+01,    1.71694e+01,    6.91135e-03,    9.67100e+00,    2.20000e-02,    9.13100e+00,    2.00000e-02,    8.98000e+00,    1.70000e-02,    4.86340e+03,    7.79638e+01,    2.42833e+00,    4.32739e-02,   -9.18282e-02,    3.37946e-02,    1.50751e-02,    1.30995e-02,   -1.60470e-01,    3.62487e-02,    3.19890e-01,    5.30041e-02,    2.95110e+02,    3.93328e+01,    3.98000e-01,    7.99000e-01,    5.50000e-01,    6.90000e-01,   -5.47300e+00,    1.60100e+00,   -1.31310e+01,    5.47000e+00,    1.40939e+00,    2.64056e-01,    1.50000e+00,    7.00000e-02,    3.95617e-01,    4.85536e-02,   -1.28479e-01,    3.46354e-02,    1.83212e-01,    1.89244e-02,    1.04669e+01,    3.60035e-02,   -2.56339e-01,    6.09787e-02,   -1.03858e-01,    3.69753e-02,    4.37107e-01,    2.24349e-02,    1.13494e+01,    1.58226e-01,    5.78027e-01,    1.66893e-01,   -9.36095e-02,    3.47062e-02,    1.19940e-01,    6.07447e-02,    1.06603e+01,    1.22098e-01
913,    4.40300e+03,    2.95110e+02,    4.50771e+01,   -8.22353e+00,    1.07714e-02,    1.02810e+01,    2.00000e-02,    9.70600e+00,    1.70000e-02,    9.59500e+00,    1.20000e-02,    4.87033e+03,    7.86787e+01,    2.38448e+00,    4.61394e-02,   -2.53986e-01,    3.70009e-02,    1.06163e-01,    1.48962e-02,   -6.75970e-02,    4.04079e-02,    2.68930e-01,    5.85991e-02,    2.95110e+02,    4.50770e+01,    2.05000e-01,    2.67000e-01,    7.70000e-01,    3.50000e-01,   -8.91600e+00,    1.34200e+00,   -2.44700e+00,    8.91000e-01,nan,nan,    1.24000e+00,    1.00000e-01,    4.95930e-01,    6.92783e-02,   -2.86764e-01,    3.02115e-02,    1.29364e-01,    2.56511e-02,    1.09537e+01,    4.26933e-02,   -2.50951e-01,    3.84215e-02,   -2.74192e-01,    2.72053e-02,    4.22637e-01,    1.40870e-02,    1.18506e+01,    1.06839e-01,    8.31209e-01,    2.11456e-01,   -2.75916e-01,    5.07711e-02,    1.17100e-02,    7.61671e-02,    1.10099e+01,    2.02463e-01
